gender,age,region,tenure_months,contract_type,internet_service,monthly_gb_download,streaming_package,tech_support_calls,payment_method,monthly_charges,late_payments,account_manager,credit_score,churn_label,credit_score_missing,days_since_last_login
female,25,South,42,Month-to-month,DSL,2.5649493574615367,No,3.0,Electronic check,63.7,0,False,701.0,0,0,91.0
male,43,East,120,Month-to-month,DSL,3.6375861597263857,No,2.0,Credit card,41.49,0,False,725.0,0,0,302.0
female,47,South,19,One year,DSL,1.791759469228055,No,1.0,Mailed check,78.09,0,True,707.0,0,0,133.0
female,24,East,11,One year,Fiber optic,3.912023005428146,No,0.0,Credit card,137.88,0,True,516.0,1,0,177.0
male,84,North,6,One year,Fiber optic,3.9318256327243257,Yes,0.0,Credit card,54.86,2,False,469.0,0,0,21.0
female,82,East,6,Month-to-month,DSL,2.70805020110221,No,2.0,Mailed check,56.99,1,False,565.5,1,1,21.0
female,53,East,14,One year,DSL,2.772588722239781,Yes,1.0,Bank transfer,86.79,0,False,485.0,0,0,231.0
female,42,South,10,One year,Fiber optic,3.9512437185814275,Yes,1.0,Bank transfer,53.24,0,True,460.0,0,0,66.0
male,54,South,50,Month-to-month,No,0.0,No,1.0,Credit card,90.07,0,False,583.0,0,0,170.0
female,18,East,10,One year,Fiber optic,3.6635616461296463,No,1.0,Bank transfer,48.44,0,True,483.0,0,0,39.0
male,32,South,10,Month-to-month,DSL,1.791759469228055,Yes,3.0,Mailed check,124.96,0,False,565.5,0,1,175.0
female,54,South,10,One year,DSL,3.1354942159291497,No,0.0,Bank transfer,80.34,3,False,441.0,0,0,310.0
male,30,West,37,One year,DSL,3.4339872044851463,No,0.0,Credit card,51.4,1,False,530.0,0,0,20.0
male,25,East,22,Month-to-month,DSL,3.367295829986474,Yes,1.0,Credit card,52.34,0,True,767.0,0,0,246.0
female,22,West,20,One year,Fiber optic,3.5263605246161616,Yes,2.0,Mailed check,54.59,0,True,687.0,0,0,124.0
female,77,South,9,Month-to-month,Fiber optic,3.2188758248682006,No,0.0,Credit card,111.18,1,False,457.0,1,0,353.0
male,18,South,35,Month-to-month,Fiber optic,3.8066624897703196,Yes,0.0,Bank transfer,31.94,2,False,617.0,0,0,48.0
male,53,West,1,Two year,Fiber optic,4.406719247264253,Yes,3.0,Mailed check,49.96,0,False,484.0,0,0,78.0
female,52,East,41,Two year,DSL,3.295836866004329,Yes,0.0,Credit card,53.15,1,False,720.0,0,0,198.0
male,83,East,15,Month-to-month,DSL,3.332204510175204,Yes,0.0,Mailed check,69.53,0,False,482.0,0,0,53.0
male,80,South,11,Month-to-month,Fiber optic,4.219507705176107,Yes,2.0,Mailed check,61.87,2,False,351.0,0,0,252.0
female,40,South,14,Month-to-month,DSL,3.2188758248682006,Yes,0.0,Bank transfer,25.26,1,True,302.0,0,0,34.0
male,26,North,23,Month-to-month,DSL,3.091042453358316,Yes,2.0,Bank transfer,58.01,1,False,376.0,0,0,333.0
female,51,South,1,Two year,DSL,3.295836866004329,Yes,1.0,Electronic check,67.01,0,False,315.0,0,0,40.0
male,63,North,42,Two year,DSL,2.70805020110221,Yes,1.0,Mailed check,51.16,0,False,529.0,0,0,128.0
female,21,North,12,One year,DSL,1.791759469228055,Yes,0.0,Bank transfer,90.6,1,False,566.0,0,0,7.0
male,47,West,9,Month-to-month,No,0.0,No,0.0,Credit card,97.58,0,True,605.0,0,0,211.0
female,20,South,3,One year,No,0.0,No,0.0,Electronic check,67.65,0,True,305.0,0,0,33.0
male,31,East,12,Month-to-month,DSL,3.332204510175204,No,1.0,Electronic check,76.92,0,False,409.0,0,0,156.0
female,77,West,14,Two year,DSL,3.4965075614664802,Yes,1.0,Credit card,20.0,1,False,565.5,0,1,306.0
male,62,East,11,Two year,Fiber optic,3.332204510175204,Yes,0.0,Bank transfer,57.37,1,False,506.0,0,0,294.0
male,51,North,23,One year,DSL,3.367295829986474,Yes,0.0,Mailed check,100.14,1,False,728.0,0,0,342.0
female,62,East,11,Month-to-month,DSL,3.6109179126442243,Yes,2.0,Electronic check,57.3,0,False,465.0,0,0,346.0
female,78,East,66,Month-to-month,DSL,2.995732273553991,Yes,1.0,Credit card,47.88,1,False,559.0,0,0,210.0
female,33,East,19,Month-to-month,DSL,2.4849066497880004,No,0.0,Credit card,138.33,0,True,693.0,0,0,113.0
female,83,West,33,Two year,Fiber optic,3.970291913552122,Yes,1.0,Credit card,124.57,2,False,420.0,0,0,306.0
male,57,West,3,Month-to-month,No,0.0,No,0.0,Credit card,84.03,0,True,712.0,0,0,316.0
female,34,East,11,Month-to-month,DSL,2.70805020110221,No,0.0,Electronic check,104.17,0,False,439.0,1,0,245.0
male,51,South,9,Month-to-month,DSL,2.639057329615259,No,1.0,Mailed check,20.0,0,True,467.0,0,0,90.0
male,33,East,17,Two year,DSL,3.2188758248682006,Yes,0.0,Bank transfer,46.37,2,False,383.0,0,0,296.0
female,77,North,40,Month-to-month,DSL,1.3862943611198906,No,2.0,Credit card,55.9,0,False,720.0,0,0,167.0
male,83,West,2,Two year,No,0.0,Yes,2.0,Credit card,62.92,0,False,567.0,0,0,133.0
male,83,North,2,Two year,Fiber optic,3.091042453358316,Yes,1.0,Mailed check,55.3,0,True,565.5,0,1,176.0
male,30,South,38,Two year,Fiber optic,3.9318256327243257,No,0.0,Mailed check,20.0,0,False,602.0,0,0,22.0
male,73,West,5,Month-to-month,Fiber optic,3.912023005428146,No,0.0,Bank transfer,81.58,2,False,637.0,1,0,9.0
female,48,East,23,Month-to-month,No,0.0,No,0.0,Electronic check,86.31,1,True,629.0,1,0,89.0
female,51,South,16,Month-to-month,No,0.0,Yes,1.0,Mailed check,118.06,1,False,498.0,0,0,151.0
female,56,South,36,Month-to-month,DSL,3.1780538303479458,Yes,1.0,Electronic check,46.35,0,False,565.5,0,1,65.0
female,84,West,3,Month-to-month,DSL,3.6635616461296463,No,2.0,Electronic check,43.9,0,False,731.0,0,0,286.0
male,25,South,3,One year,Fiber optic,3.970291913552122,Yes,1.0,Credit card,20.0,2,False,565.5,0,1,153.0
male,72,West,17,Month-to-month,DSL,3.258096538021482,Yes,0.0,Electronic check,61.19,1,False,402.0,0,0,30.0
female,44,North,59,Two year,No,0.0,Yes,0.0,Credit card,97.03,2,False,734.0,0,0,315.0
female,70,West,11,Month-to-month,Fiber optic,3.4339872044851463,No,0.0,Credit card,51.65,1,False,680.0,0,0,115.0
female,56,West,8,One year,No,0.0,No,1.0,Bank transfer,134.3,0,False,365.0,1,0,50.0
male,82,North,19,One year,DSL,3.332204510175204,No,0.0,Electronic check,62.3,0,False,569.0,0,0,157.0
female,34,South,54,One year,No,0.0,Yes,0.0,Mailed check,74.41,0,False,346.0,0,0,222.0
female,47,North,37,Two year,DSL,2.70805020110221,No,3.0,Mailed check,29.11,1,True,664.0,0,0,349.0
female,70,East,109,One year,No,0.0,Yes,1.0,Mailed check,78.62,0,False,479.0,0,0,12.0
male,30,East,1,Two year,DSL,3.044522437723423,Yes,0.0,Bank transfer,20.0,1,True,367.0,0,0,176.0
male,38,East,3,Month-to-month,Fiber optic,3.8712010109078907,Yes,2.0,Credit card,90.81,0,False,414.0,0,0,254.0
male,36,North,19,One year,Fiber optic,4.2626798770413155,Yes,1.0,Credit card,91.73,0,False,325.0,0,0,138.0
male,70,South,35,Month-to-month,Fiber optic,3.1780538303479458,No,1.0,Mailed check,110.78,0,False,506.0,0,0,138.0
male,36,North,7,Month-to-month,Fiber optic,1.6094379124341003,No,0.0,Credit card,39.4,0,False,372.0,0,0,245.0
male,74,South,6,Month-to-month,No,0.0,Yes,3.0,Credit card,74.82,0,False,558.0,0,0,180.0
male,42,East,31,Month-to-month,Fiber optic,3.828641396489095,No,1.0,Bank transfer,86.91,0,False,685.0,0,0,315.0
male,48,West,2,Month-to-month,Fiber optic,4.0943445622221,No,0.0,Electronic check,83.27,1,True,329.0,1,0,14.0
female,72,East,10,Month-to-month,DSL,3.091042453358316,No,1.0,Electronic check,44.04,1,False,565.5,0,1,177.0
female,40,South,15,Month-to-month,No,0.0,No,0.0,Bank transfer,20.0,3,False,565.5,0,1,87.0
male,49,West,17,Two year,Fiber optic,4.31748811353631,No,1.0,Bank transfer,80.41,2,True,820.0,0,0,35.0
male,79,East,27,Month-to-month,Fiber optic,4.07753744390572,No,1.0,Credit card,65.43,0,False,819.0,0,0,182.0
female,27,West,9,One year,DSL,2.70805020110221,No,2.0,Bank transfer,53.0,1,False,565.5,0,1,334.0
male,71,East,19,Month-to-month,Fiber optic,1.3862943611198906,No,0.0,Credit card,92.92,0,False,700.0,0,0,162.0
male,69,South,18,Two year,DSL,2.8903717578961645,No,0.0,Electronic check,68.65,0,False,573.0,0,0,224.0
male,37,North,16,Two year,DSL,3.4339872044851463,No,1.0,Bank transfer,30.42,2,False,771.0,0,0,268.0
female,49,East,21,One year,Fiber optic,3.7612001156935624,No,0.0,Credit card,20.0,1,False,671.0,1,0,303.0
female,31,North,7,One year,DSL,3.044522437723423,Yes,3.0,Electronic check,36.13,1,False,730.0,0,0,133.0
female,67,South,2,Month-to-month,DSL,3.2188758248682006,Yes,1.0,Electronic check,141.79,1,False,838.0,0,0,319.0
female,45,East,3,Two year,Fiber optic,3.4011973816621555,No,0.0,Mailed check,91.68,0,False,647.0,0,0,26.0
female,70,East,6,Two year,DSL,3.295836866004329,No,2.0,Electronic check,75.66,0,False,565.5,0,1,257.0
male,41,East,14,Two year,DSL,3.6109179126442243,No,2.0,Bank transfer,64.55,2,False,781.0,0,0,37.0
female,39,North,37,One year,DSL,2.9444389791664403,No,3.0,Bank transfer,62.58,0,True,555.0,0,0,38.0
male,47,South,25,Month-to-month,Fiber optic,3.332204510175204,Yes,2.0,Credit card,105.02,2,False,402.0,1,0,60.0
male,80,East,32,Two year,Fiber optic,3.8918202981106265,Yes,0.0,Bank transfer,55.28,0,False,446.0,0,0,355.0
female,21,West,9,Month-to-month,Fiber optic,1.791759469228055,No,0.0,Electronic check,87.31,0,False,565.5,0,1,340.0
female,76,East,11,One year,DSL,3.1780538303479458,Yes,1.0,Credit card,59.55,0,False,722.0,0,0,195.0
male,25,West,11,Month-to-month,DSL,3.2188758248682006,No,0.0,Electronic check,128.2,0,False,565.5,0,1,241.0
male,29,West,5,Two year,DSL,3.6109179126442243,Yes,0.0,Mailed check,92.27,0,False,565.5,0,1,301.0
male,48,East,2,Month-to-month,Fiber optic,3.8501476017100584,No,0.0,Credit card,107.37,0,False,812.0,0,0,76.0
female,51,North,18,Month-to-month,No,0.0,Yes,1.0,Mailed check,52.47,3,True,565.5,0,1,260.0
female,66,East,91,One year,DSL,3.2188758248682006,Yes,0.0,Credit card,101.74,1,False,692.0,0,0,330.0
female,74,East,4,One year,DSL,2.4849066497880004,Yes,2.0,Bank transfer,60.62,1,False,300.0,0,0,82.0
female,43,East,1,One year,DSL,2.833213344056216,No,0.0,Electronic check,73.3,2,False,560.0,0,0,259.0
female,35,South,31,Month-to-month,Fiber optic,2.995732273553991,Yes,1.0,Credit card,119.05,0,False,565.5,0,1,65.0
male,55,East,6,Month-to-month,Fiber optic,3.8501476017100584,No,1.0,Bank transfer,38.72,2,True,301.0,0,0,255.0
female,67,South,36,One year,Fiber optic,3.784189633918261,Yes,0.0,Bank transfer,76.1,1,True,834.0,0,0,246.0
male,25,East,25,Two year,No,0.0,Yes,0.0,Bank transfer,83.14,1,False,565.5,0,1,197.0
male,58,North,59,Two year,Fiber optic,4.02535169073515,No,0.0,Mailed check,85.6,0,False,776.0,0,0,290.0
male,23,West,11,Month-to-month,DSL,2.639057329615259,No,6.0,Bank transfer,56.48,1,True,565.5,1,1,60.0
female,61,North,22,Two year,DSL,3.044522437723423,No,0.0,Credit card,132.59,0,False,503.0,0,0,364.0
female,81,North,13,Month-to-month,Fiber optic,3.784189633918261,Yes,1.0,Mailed check,31.15,0,False,526.0,1,0,224.0
female,46,South,20,One year,Fiber optic,3.784189633918261,No,3.0,Electronic check,113.77,1,False,565.5,0,1,291.0
male,45,East,12,Month-to-month,Fiber optic,3.9512437185814275,No,2.0,Bank transfer,106.45,2,False,546.0,0,0,299.0
male,28,South,5,Month-to-month,Fiber optic,3.9318256327243257,No,2.0,Credit card,127.03,1,False,316.0,0,0,89.0
male,82,South,15,One year,Fiber optic,4.189654742026425,Yes,1.0,Credit card,22.35,0,False,603.0,0,0,237.0
male,36,East,16,One year,No,0.0,No,1.0,Mailed check,43.94,0,False,565.5,0,1,276.0
male,26,South,34,Month-to-month,Fiber optic,3.8712010109078907,No,0.0,Electronic check,114.76,0,True,496.0,0,0,309.0
male,44,West,27,Month-to-month,Fiber optic,3.784189633918261,Yes,1.0,Mailed check,20.0,0,False,745.0,0,0,27.0
male,51,West,22,Month-to-month,DSL,2.9444389791664403,No,1.0,Bank transfer,21.81,0,False,640.0,0,0,352.0
female,61,East,3,One year,Fiber optic,3.58351893845611,Yes,3.0,Electronic check,55.35,1,False,360.0,1,0,298.0
female,32,South,26,Month-to-month,No,0.0,No,1.0,Electronic check,75.76,1,True,566.0,0,0,358.0
female,68,East,14,Month-to-month,DSL,2.833213344056216,No,0.0,Electronic check,117.77,0,False,396.0,0,0,182.0
male,30,North,45,One year,Fiber optic,4.51085950651685,No,0.0,Mailed check,64.44,0,False,582.0,0,0,244.0
male,66,South,51,One year,Fiber optic,3.4657359027997265,No,1.0,Credit card,51.75,0,True,546.0,0,0,64.0
female,73,South,2,One year,DSL,2.8903717578961645,Yes,1.0,Mailed check,79.34,1,True,334.0,0,0,200.0
male,68,West,35,One year,Fiber optic,3.7612001156935624,Yes,1.0,Credit card,84.09,0,False,768.0,0,0,357.0
female,54,North,1,Two year,DSL,2.8903717578961645,Yes,1.0,Mailed check,83.24,0,True,367.0,0,0,276.0
female,34,East,10,Two year,No,0.0,Yes,1.0,Credit card,64.66,0,False,488.0,0,0,230.0
female,75,East,16,Two year,No,0.0,Yes,0.0,Credit card,20.0,0,False,340.0,0,0,339.0
male,46,South,4,One year,DSL,2.833213344056216,Yes,1.0,Electronic check,42.47,0,False,366.0,0,0,301.0
female,50,North,28,Month-to-month,DSL,3.1354942159291497,No,0.0,Credit card,112.61,0,False,607.0,0,0,150.0
female,77,West,1,Two year,Fiber optic,2.772588722239781,No,2.0,Bank transfer,75.61,0,False,418.0,0,0,96.0
female,72,East,4,Month-to-month,DSL,3.4339872044851463,No,0.0,Bank transfer,60.32,0,False,485.0,1,0,307.0
male,27,East,18,Month-to-month,DSL,3.295836866004329,Yes,0.0,Credit card,103.55,1,False,369.0,0,0,333.0
male,64,South,26,Month-to-month,Fiber optic,3.258096538021482,No,1.0,Credit card,36.1,0,True,583.0,0,0,122.0
female,40,South,50,Month-to-month,DSL,1.0986122886681096,Yes,1.0,Credit card,63.24,0,True,847.0,0,0,136.0
male,38,South,25,Two year,DSL,2.3978952727983707,Yes,1.0,Credit card,74.13,0,False,647.0,0,0,180.0
male,30,North,23,One year,No,0.0,No,2.0,Electronic check,56.76,0,True,565.5,0,1,103.0
male,50,North,11,One year,No,0.0,No,0.0,Bank transfer,73.02,0,True,565.5,0,1,62.0
male,41,West,1,One year,Fiber optic,3.828641396489095,Yes,1.0,Electronic check,64.37,0,False,579.0,0,0,310.0
male,28,South,3,Month-to-month,No,0.0,Yes,0.0,Bank transfer,28.02,0,False,647.0,0,0,134.0
male,34,North,16,Month-to-month,DSL,3.828641396489095,Yes,3.0,Credit card,75.44,2,True,777.0,1,0,108.0
male,64,East,23,One year,DSL,3.258096538021482,No,0.0,Bank transfer,30.15,0,False,565.5,0,1,252.0
male,42,West,11,One year,DSL,0.6931471805599453,Yes,0.0,Bank transfer,74.97,1,True,565.5,0,1,51.0
male,38,North,27,Month-to-month,Fiber optic,3.6109179126442243,Yes,1.0,Mailed check,111.22,1,False,565.5,1,1,343.0
male,29,East,15,One year,No,0.0,No,1.0,Mailed check,61.57,0,False,522.0,0,0,28.0
female,54,North,2,Month-to-month,Fiber optic,3.8918202981106265,Yes,0.0,Credit card,34.86,2,False,551.0,0,0,99.0
female,59,North,5,Month-to-month,No,0.0,No,3.0,Electronic check,66.19,1,False,379.0,0,0,211.0
male,34,North,37,Month-to-month,Fiber optic,4.02535169073515,Yes,1.0,Mailed check,45.04,0,False,712.0,0,0,131.0
female,65,West,26,Month-to-month,DSL,1.9459101490553132,No,0.0,Credit card,87.84,0,False,692.0,0,0,36.0
female,45,North,46,Two year,Fiber optic,3.8712010109078907,Yes,1.0,Electronic check,65.56,0,False,633.0,0,0,350.0
male,58,North,3,Two year,DSL,2.5649493574615367,No,0.0,Mailed check,121.29,1,False,627.0,0,0,334.0
male,64,South,93,Month-to-month,DSL,2.1972245773362196,Yes,0.0,Bank transfer,104.89,1,False,301.0,0,0,120.0
male,35,West,5,One year,Fiber optic,4.02535169073515,Yes,1.0,Mailed check,65.41,0,False,565.5,0,1,160.0
female,30,South,1,One year,Fiber optic,4.189654742026425,No,0.0,Credit card,91.47,0,True,557.0,1,0,147.0
female,30,South,120,Month-to-month,Fiber optic,4.204692619390966,No,1.0,Mailed check,58.2,0,False,666.0,0,0,14.0
male,48,North,7,Month-to-month,Fiber optic,4.127134385045092,Yes,2.0,Mailed check,71.02,1,False,445.0,0,0,310.0
male,19,South,23,Two year,DSL,2.772588722239781,Yes,1.0,Electronic check,59.16,0,False,677.0,1,0,114.0
male,33,East,4,One year,Fiber optic,4.174387269895637,Yes,1.0,Electronic check,92.99,0,False,740.0,0,0,1.0
female,26,East,18,Two year,Fiber optic,4.04305126783455,Yes,2.0,Bank transfer,112.99,0,False,754.0,0,0,138.0
female,55,South,47,Month-to-month,DSL,3.091042453358316,Yes,1.0,Credit card,93.96,1,False,706.0,0,0,328.0
female,71,South,8,One year,No,0.0,Yes,1.0,Bank transfer,97.66,1,False,318.0,0,0,324.0
female,73,North,23,Month-to-month,Fiber optic,3.6375861597263857,Yes,1.0,Bank transfer,97.69,0,False,732.0,0,0,201.0
male,62,South,5,Month-to-month,Fiber optic,3.713572066704308,No,2.0,Mailed check,86.54,0,False,728.0,1,0,54.0
male,51,North,20,One year,No,0.0,Yes,2.0,Bank transfer,35.82,1,False,551.0,0,0,290.0
male,26,West,9,Month-to-month,No,0.0,No,0.0,Electronic check,121.03,1,False,565.5,0,1,332.0
male,25,West,5,Month-to-month,No,0.0,Yes,1.0,Bank transfer,124.13,0,False,412.0,0,0,301.0
female,24,West,8,Month-to-month,DSL,3.044522437723423,Yes,1.0,Credit card,62.98,1,True,448.0,0,0,225.0
female,53,West,4,Month-to-month,DSL,3.8066624897703196,No,0.0,Bank transfer,58.88,0,False,357.0,0,0,46.0
male,35,East,47,One year,DSL,3.1780538303479458,Yes,2.0,Credit card,88.37,0,True,496.0,0,0,41.0
male,20,East,11,Month-to-month,DSL,2.639057329615259,No,1.0,Credit card,86.52,0,False,317.0,1,0,66.0
female,45,South,6,Month-to-month,No,0.0,Yes,2.0,Bank transfer,63.94,0,False,514.0,0,0,85.0
male,61,East,12,Month-to-month,Fiber optic,3.5263605246161616,Yes,0.0,Bank transfer,32.5,0,False,315.0,0,0,1.0
female,38,South,8,Month-to-month,DSL,2.772588722239781,Yes,0.0,Bank transfer,79.17,0,True,698.0,0,0,199.0
male,45,South,28,One year,DSL,3.7376696182833684,Yes,0.0,Credit card,86.54,1,False,532.0,0,0,170.0
male,71,West,71,Month-to-month,DSL,2.833213344056216,No,0.0,Electronic check,91.77,0,False,324.0,0,0,60.0
male,71,South,12,One year,Fiber optic,4.23410650459726,No,1.0,Mailed check,80.48,0,False,565.5,0,1,366.0
male,82,South,40,Month-to-month,Fiber optic,3.7612001156935624,No,2.0,Bank transfer,61.87,0,False,664.0,0,0,215.0
male,38,West,17,Month-to-month,No,0.0,Yes,1.0,Mailed check,99.82,0,True,594.0,1,0,133.0
male,30,North,4,Two year,No,0.0,No,1.0,Bank transfer,71.98,0,True,736.0,0,0,107.0
male,74,South,24,One year,DSL,3.1354942159291497,Yes,1.0,Credit card,56.05,1,False,370.0,0,0,56.0
female,66,West,15,Month-to-month,DSL,3.332204510175204,No,2.0,Credit card,64.58,0,False,324.0,0,0,145.0
female,71,East,22,Two year,DSL,2.70805020110221,Yes,0.0,Mailed check,20.0,1,False,673.0,0,0,315.0
female,27,East,45,Month-to-month,DSL,2.639057329615259,No,0.0,Electronic check,64.53,1,True,844.0,0,0,6.0
female,70,South,12,Two year,No,0.0,No,1.0,Credit card,90.65,1,False,757.0,0,0,307.0
female,61,South,47,One year,Fiber optic,4.430816798843313,No,0.0,Mailed check,80.19,1,True,513.0,0,0,30.0
male,64,West,28,One year,Fiber optic,4.248495242049359,No,2.0,Credit card,115.62,1,False,510.0,0,0,32.0
male,70,East,14,Two year,Fiber optic,4.189654742026425,Yes,1.0,Bank transfer,62.11,1,False,840.0,0,0,83.0
female,63,East,19,Month-to-month,DSL,3.332204510175204,No,0.0,Mailed check,84.62,0,False,338.0,0,0,255.0
male,30,North,8,One year,DSL,3.2188758248682006,No,3.0,Mailed check,93.78,0,True,559.0,0,0,145.0
female,54,North,83,Month-to-month,Fiber optic,4.51085950651685,No,1.0,Bank transfer,140.29,0,False,394.0,0,0,134.0
female,41,West,23,Month-to-month,Fiber optic,3.9318256327243257,No,0.0,Mailed check,74.34,0,True,689.0,0,0,249.0
male,19,South,1,Month-to-month,DSL,3.258096538021482,Yes,1.0,Bank transfer,38.67,1,False,519.0,0,0,154.0
male,31,East,8,Month-to-month,Fiber optic,3.044522437723423,Yes,1.0,Electronic check,95.44,1,False,567.0,1,0,192.0
male,27,North,20,One year,No,0.0,Yes,0.0,Bank transfer,125.97,0,False,793.0,0,0,133.0
male,52,East,2,One year,Fiber optic,3.5263605246161616,No,1.0,Electronic check,60.32,0,False,365.0,0,0,161.0
male,42,West,1,One year,Fiber optic,3.258096538021482,No,1.0,Mailed check,95.23,0,False,686.0,0,0,153.0
female,20,East,12,Month-to-month,Fiber optic,4.330733340286331,Yes,2.0,Bank transfer,106.86,0,False,492.0,0,0,317.0
female,34,North,9,Month-to-month,Fiber optic,0.6931471805599453,Yes,1.0,Mailed check,100.51,1,False,565.5,0,1,205.0
female,29,East,12,Two year,Fiber optic,3.7376696182833684,Yes,0.0,Electronic check,73.77,1,False,846.0,1,0,147.0
male,71,West,7,Month-to-month,No,0.0,Yes,1.0,Credit card,49.05,1,False,474.0,0,0,205.0
male,41,South,4,One year,DSL,2.302585092994046,Yes,1.0,Credit card,67.56,1,False,565.5,0,1,25.0
female,46,West,24,One year,Fiber optic,3.5263605246161616,No,0.0,Credit card,83.76,0,False,607.0,0,0,235.0
male,60,East,15,One year,DSL,2.772588722239781,No,1.0,Credit card,97.25,0,False,639.0,0,0,174.0
male,42,West,5,One year,DSL,3.5263605246161616,Yes,1.0,Credit card,80.02,0,False,379.0,0,0,287.0
male,77,East,8,Two year,Fiber optic,4.060443010546419,No,2.0,Electronic check,58.6,0,False,777.0,0,0,14.0
female,82,North,18,Month-to-month,No,0.0,No,0.0,Credit card,86.66,0,True,410.0,0,0,123.0
female,45,South,2,Two year,DSL,2.4849066497880004,Yes,2.0,Credit card,95.8,1,False,786.0,0,0,331.0
male,33,South,4,Month-to-month,DSL,3.4339872044851463,Yes,1.0,Mailed check,81.39,0,False,565.5,0,1,319.0
female,64,West,2,Month-to-month,DSL,3.044522437723423,Yes,1.0,Bank transfer,44.91,0,False,712.0,1,0,322.0
male,75,West,34,Month-to-month,Fiber optic,3.9318256327243257,Yes,1.0,Bank transfer,64.56,1,True,485.0,0,0,318.0
male,44,East,28,One year,DSL,2.0794415416798357,No,0.0,Bank transfer,98.43,0,False,386.0,0,0,144.0
male,70,South,28,Month-to-month,DSL,2.3978952727983707,No,1.0,Bank transfer,28.51,0,True,523.0,0,0,316.0
male,59,North,26,Month-to-month,Fiber optic,3.5263605246161616,No,1.0,Electronic check,20.0,0,False,350.0,0,0,175.0
female,76,West,23,Month-to-month,DSL,3.044522437723423,No,1.0,Bank transfer,115.24,0,False,425.0,0,0,299.0
female,64,South,13,Two year,Fiber optic,3.9512437185814275,Yes,0.0,Mailed check,85.34,1,False,445.0,0,0,81.0
female,51,South,21,Two year,Fiber optic,4.394449154672439,No,0.0,Electronic check,88.2,0,False,340.0,0,0,335.0
male,54,East,1,One year,DSL,3.1780538303479458,Yes,0.0,Credit card,37.7,1,False,654.0,0,0,65.0
male,23,North,20,One year,Fiber optic,1.6094379124341003,No,0.0,Mailed check,92.13,3,False,744.0,0,0,78.0
male,24,South,31,Month-to-month,Fiber optic,4.02535169073515,No,2.0,Mailed check,78.26,0,True,565.5,0,1,78.0
female,42,South,14,Month-to-month,Fiber optic,3.044522437723423,Yes,2.0,Credit card,22.47,1,False,835.0,1,0,197.0
male,50,North,9,Two year,Fiber optic,3.4339872044851463,Yes,1.0,Credit card,112.73,0,False,583.0,0,0,22.0
female,72,West,7,Month-to-month,DSL,2.4849066497880004,Yes,1.0,Mailed check,74.76,0,False,335.0,0,0,303.0
female,75,South,21,Month-to-month,No,0.0,No,0.0,Electronic check,58.12,0,False,576.0,0,0,155.0
female,24,North,24,Month-to-month,Fiber optic,3.6109179126442243,Yes,2.0,Credit card,58.66,2,False,565.5,0,1,184.0
female,74,South,41,Month-to-month,DSL,1.9459101490553132,No,1.0,Bank transfer,20.0,1,False,565.5,0,1,25.0
female,29,West,9,Month-to-month,DSL,3.1354942159291497,No,1.0,Mailed check,87.8,1,False,770.0,0,0,149.0
female,33,South,30,One year,DSL,1.791759469228055,Yes,0.0,Mailed check,77.86,0,False,716.0,0,0,339.0
male,60,East,17,Month-to-month,DSL,3.1780538303479458,No,0.0,Credit card,64.18,0,False,449.0,1,0,218.0
male,24,North,43,One year,Fiber optic,4.553876891600541,Yes,1.0,Credit card,108.35,0,False,703.0,0,0,58.0
female,68,North,16,Month-to-month,DSL,1.9459101490553132,Yes,2.0,Bank transfer,28.48,0,False,813.0,0,0,206.0
female,49,South,15,Month-to-month,DSL,2.8903717578961645,No,1.0,Bank transfer,52.1,0,False,740.0,0,0,185.0
male,25,West,18,Month-to-month,Fiber optic,0.0,No,1.0,Bank transfer,44.5,2,False,545.0,0,0,312.0
female,62,West,28,One year,DSL,2.833213344056216,No,0.0,Bank transfer,61.64,2,False,345.0,0,0,70.0
female,76,North,67,Month-to-month,Fiber optic,4.143134726391533,Yes,1.0,Mailed check,72.02,0,False,374.0,0,0,106.0
male,21,East,2,One year,Fiber optic,4.174387269895637,Yes,4.0,Credit card,82.9,1,False,448.0,0,0,257.0
female,84,West,2,One year,DSL,3.044522437723423,Yes,1.0,Electronic check,59.59,0,False,705.0,0,0,286.0
female,46,South,56,One year,Fiber optic,4.219507705176107,No,0.0,Credit card,43.68,0,True,302.0,0,0,29.0
female,46,West,16,Month-to-month,Fiber optic,4.61512051684126,Yes,0.0,Credit card,120.58,0,True,308.0,1,0,119.0
male,45,North,20,Month-to-month,DSL,3.6375861597263857,No,0.0,Bank transfer,142.35,2,True,813.0,0,0,251.0
male,61,West,14,Month-to-month,DSL,2.70805020110221,Yes,0.0,Bank transfer,74.3,1,False,537.0,1,0,310.0
male,21,West,2,One year,Fiber optic,3.044522437723423,Yes,0.0,Mailed check,47.3,1,False,839.0,0,0,186.0
female,26,West,30,Month-to-month,No,0.0,No,1.0,Bank transfer,114.26,0,False,589.0,0,0,81.0
female,22,East,28,Two year,Fiber optic,3.7376696182833684,No,1.0,Mailed check,26.6,1,False,480.0,0,0,177.0
male,73,South,8,Two year,DSL,2.3978952727983707,No,0.0,Credit card,59.96,1,False,614.0,1,0,307.0
female,67,West,8,Month-to-month,Fiber optic,4.0943445622221,Yes,1.0,Credit card,49.12,1,False,565.5,0,1,223.0
female,32,South,37,Month-to-month,Fiber optic,3.295836866004329,No,0.0,Credit card,35.21,0,True,382.0,1,0,72.0
